x,y,contr_rate,cuts
-149.25,6.75,,
-148.75,6.75,,
-148.25,6.75,,
-147.75,6.75,,
-147.25,6.75,,
-146.75,6.75,0.151850879192352,"[0,0.5)"
-146.25,6.75,0.146533772349358,"[0,0.5)"
-145.75,6.75,0.22298963367939,"[0,0.5)"
-145.25,6.75,,
-144.75,6.75,,
-144.25,6.75,0.0322429202497005,"[0,0.5)"
-143.75,6.75,0.0888794511556625,"[0,0.5)"
-143.25,6.75,1.20428967475891,"[1,1.5)"
-142.75,6.75,0,"[0,0.5)"
-142.25,6.75,0.0158232133835554,"[0,0.5)"
-141.75,6.75,0,"[0,0.5)"
-141.25,6.75,0.36272981762886,"[0,0.5)"
-140.75,6.75,,
-140.25,6.75,,
-139.75,6.75,0.0543435253202915,"[0,0.5)"
-139.25,6.75,0,"[0,0.5)"
-138.75,6.75,0.0349615328013897,"[0,0.5)"
-138.25,6.75,0.091173529624939,"[0,0.5)"
-137.75,6.75,0,"[0,0.5)"
-137.25,6.75,0,"[0,0.5)"
-136.75,6.75,0.160399988293648,"[0,0.5)"
-136.25,6.75,0.0189083125442266,"[0,0.5)"
-135.75,6.75,0.00619653565809131,"[0,0.5)"
-135.25,6.75,0.00913854781538248,"[0,0.5)"
-134.75,6.75,0.130189344286919,"[0,0.5)"
-134.25,6.75,0,"[0,0.5)"
-133.75,6.75,0.0177551675587893,"[0,0.5)"
-133.25,6.75,0,"[0,0.5)"
-132.75,6.75,,
-132.25,6.75,0.0395981892943382,"[0,0.5)"
-131.75,6.75,0.0737069174647331,"[0,0.5)"
-131.25,6.75,,
-130.75,6.75,,
-130.25,6.75,0.0366932079195976,"[0,0.5)"
-129.75,6.75,0.00500781089067459,"[0,0.5)"
-129.25,6.75,3.01791453361511,"[3,3.5)"
-128.75,6.75,0,"[0,0.5)"
-128.25,6.75,0.0431935749948025,"[0,0.5)"
-127.75,6.75,,
-127.25,6.75,,
-126.75,6.75,0,"[0,0.5)"
-126.25,6.75,0.0316352508962154,"[0,0.5)"
-125.75,6.75,,
-125.25,6.75,,
-124.75,6.75,0.0972880199551582,"[0,0.5)"
-124.25,6.75,0,"[0,0.5)"
-123.75,6.75,0,"[0,0.5)"
-123.25,6.75,,
-122.75,6.75,0,"[0,0.5)"
-122.25,6.75,0,"[0,0.5)"
-121.75,6.75,0,"[0,0.5)"
-121.25,6.75,0.00480131711810827,"[0,0.5)"
-120.75,6.75,,
-120.25,6.75,0,"[0,0.5)"
-119.75,6.75,0,"[0,0.5)"
-119.25,6.75,0,"[0,0.5)"
-118.75,6.75,0,"[0,0.5)"
-118.25,6.75,,
-117.75,6.75,,
-117.25,6.75,0.0324430577456951,"[0,0.5)"
-116.75,6.75,0,"[0,0.5)"
-116.25,6.75,0,"[0,0.5)"
-115.75,6.75,0,"[0,0.5)"
-115.25,6.75,0.75648820400238,"[0.5,1)"
-114.75,6.75,0,"[0,0.5)"
-114.25,6.75,0.0451970733702183,"[0,0.5)"
-113.75,6.75,0.0332829207181931,"[0,0.5)"
-113.25,6.75,0,"[0,0.5)"
-112.75,6.75,0,"[0,0.5)"
-112.25,6.75,0.00124584091827273,"[0,0.5)"
-111.75,6.75,0,"[0,0.5)"
-111.25,6.75,0.0195629503577948,"[0,0.5)"
-110.75,6.75,0,"[0,0.5)"
-110.25,6.75,0.749726176261902,"[0.5,1)"
-109.75,6.75,,
-109.25,6.75,0.318822801113129,"[0,0.5)"
-108.75,6.75,0,"[0,0.5)"
-108.25,6.75,0,"[0,0.5)"
-107.75,6.75,0,"[0,0.5)"
-107.25,6.75,0.0876166298985481,"[0,0.5)"
-106.75,6.75,0.00290053337812424,"[0,0.5)"
-106.25,6.75,1.33965909481049,"[1,1.5)"
-105.75,6.75,0,"[0,0.5)"
-105.25,6.75,0.118438452482224,"[0,0.5)"
-104.75,6.75,0,"[0,0.5)"
-104.25,6.75,0,"[0,0.5)"
-103.75,6.75,0.0872639641165733,"[0,0.5)"
-103.25,6.75,0.016428530216217,"[0,0.5)"
-102.75,6.75,0.0693891867995262,"[0,0.5)"
-102.25,6.75,0.000209437901503406,"[0,0.5)"
-101.75,6.75,0.303810983896256,"[0,0.5)"
-101.25,6.75,0.150522977113724,"[0,0.5)"
-100.75,6.75,0,"[0,0.5)"
-100.25,6.75,0.0526534728705883,"[0,0.5)"
-99.75,6.75,0,"[0,0.5)"
-99.25,6.75,0.0280917193740606,"[0,0.5)"
-98.75,6.75,,
-98.25,6.75,0.473524838685989,"[0,0.5)"
-97.75,6.75,0.582878053188324,"[0.5,1)"
-97.25,6.75,1.60027134418488,"[1.5,2)"
-96.75,6.75,0.535500526428223,"[0.5,1)"
-96.25,6.75,0.00567964557558298,"[0,0.5)"
-95.75,6.75,0.580055177211762,"[0.5,1)"
-95.25,6.75,0.0165992602705956,"[0,0.5)"
-94.75,6.75,0.177492871880531,"[0,0.5)"
-94.25,6.75,2.70985555648804,"[2.5,3)"
-93.75,6.75,0.0488952286541462,"[0,0.5)"
-93.25,6.75,0.0121371978893876,"[0,0.5)"
-92.75,6.75,0.0966868847608566,"[0,0.5)"
-92.25,6.75,3.2070848941803,"[3,3.5)"
-91.75,6.75,0.0184585731476545,"[0,0.5)"
-91.25,6.75,0.408137679100037,"[0,0.5)"
-90.75,6.75,0.0727204084396362,"[0,0.5)"
-90.25,6.75,0.0100784841924906,"[0,0.5)"
-89.75,6.75,0.0313377678394318,"[0,0.5)"
-89.25,6.75,0.490958958864212,"[0,0.5)"
-88.75,6.75,0.000788591976743192,"[0,0.5)"
-88.25,6.75,0.109091125428677,"[0,0.5)"
-87.75,6.75,0,"[0,0.5)"
-87.25,6.75,0,"[0,0.5)"
-86.75,6.75,,
-86.25,6.75,,
-85.75,6.75,0,"[0,0.5)"
-85.25,6.75,0,"[0,0.5)"
-84.75,6.75,0,"[0,0.5)"
-84.25,6.75,,
-83.75,6.75,,
-83.25,6.75,9.68501091003418,"[5,15)"
-82.75,6.75,0,"[0,0.5)"
-82.25,6.75,0.0547897554934025,"[0,0.5)"
-81.75,6.75,0.235619395971298,"[0,0.5)"
-81.25,6.75,0.00257797609083354,"[0,0.5)"
-80.75,6.75,0.0740666091442108,"[0,0.5)"
-80.25,6.75,0,"[0,0.5)"
-79.75,6.75,0,"[0,0.5)"
-79.25,6.75,0,"[0,0.5)"
-78.75,6.75,0.258269011974335,"[0,0.5)"
-78.25,6.75,,
-77.75,6.75,,
-77.25,6.75,,
-76.75,6.75,,
-76.25,6.75,,
-75.75,6.75,,
-75.25,6.75,,
-74.75,6.75,,
-74.25,6.75,,
-73.75,6.75,,
-73.25,6.75,,
-72.75,6.75,,
-72.25,6.75,,
-71.75,6.75,,
-71.25,6.75,,
-70.75,6.75,,
-70.25,6.75,,
-69.75,6.75,,
-69.25,6.75,,
-68.75,6.75,,
-68.25,6.75,,
-67.75,6.75,,
-67.25,6.75,,
-66.75,6.75,,
-66.25,6.75,,
-65.75,6.75,,
-65.25,6.75,,
-64.75,6.75,,
-64.25,6.75,,
-63.75,6.75,,
-63.25,6.75,,
-62.75,6.75,,
-62.25,6.75,,
-61.75,6.75,,
-61.25,6.75,,
-60.75,6.75,,
-60.25,6.75,,
-59.75,6.75,,
-59.25,6.75,,
-58.75,6.75,,
-58.25,6.75,0.556041419506073,"[0.5,1)"
-57.75,6.75,0,"[0,0.5)"
-57.25,6.75,0,"[0,0.5)"
-56.75,6.75,0.623890161514282,"[0.5,1)"
-56.25,6.75,6.66047191619873,"[5,15)"
-55.75,6.75,0,"[0,0.5)"
-55.25,6.75,0.642714858055115,"[0.5,1)"
-54.75,6.75,0,"[0,0.5)"
-54.25,6.75,1.76289188861847,"[1.5,2)"
-53.75,6.75,0.264824271202087,"[0,0.5)"
-53.25,6.75,0.157712608575821,"[0,0.5)"
-52.75,6.75,0.664620637893677,"[0.5,1)"
-52.25,6.75,0.806532144546509,"[0.5,1)"
-51.75,6.75,0.158022046089172,"[0,0.5)"
-51.25,6.75,0.591892778873444,"[0.5,1)"
-50.75,6.75,1.31781029701233,"[1,1.5)"
-50.25,6.75,0.405844777822495,"[0,0.5)"
-49.75,6.75,0.903330743312836,"[0.5,1)"
-49.25,6.75,0.170039087533951,"[0,0.5)"
-48.75,6.75,0.612386465072632,"[0.5,1)"
-48.25,6.75,0.306374847888947,"[0,0.5)"
-47.75,6.75,1.48533356189728,"[1,1.5)"
-47.25,6.75,0.463787287473679,"[0,0.5)"
-46.75,6.75,0.498321801424027,"[0,0.5)"
-46.25,6.75,0.319039255380631,"[0,0.5)"
-45.75,6.75,0.474757015705109,"[0,0.5)"
-45.25,6.75,0.164859250187874,"[0,0.5)"
-44.75,6.75,0.182488232851028,"[0,0.5)"
-44.25,6.75,2.5616352558136,"[2.5,3)"
-43.75,6.75,0.324459463357925,"[0,0.5)"
-43.25,6.75,0.2259591370821,"[0,0.5)"
-42.75,6.75,0.518030524253845,"[0.5,1)"
-42.25,6.75,0.16257780790329,"[0,0.5)"
-41.75,6.75,0.792546927928925,"[0.5,1)"
-41.25,6.75,1.0086305141449,"[1,1.5)"
-40.75,6.75,0.711554765701294,"[0.5,1)"
-40.25,6.75,0.575425326824188,"[0.5,1)"
-39.75,6.75,0.643245995044708,"[0.5,1)"
-39.25,6.75,2.42342162132263,"[2,2.5)"
-38.75,6.75,0.933539509773254,"[0.5,1)"
-38.25,6.75,0.434657663106918,"[0,0.5)"
-37.75,6.75,0.300306439399719,"[0,0.5)"
-37.25,6.75,1.10247755050659,"[1,1.5)"
-36.75,6.75,2.07917499542236,"[2,2.5)"
-36.25,6.75,1.31312823295593,"[1,1.5)"
-35.75,6.75,0.334086656570435,"[0,0.5)"
-35.25,6.75,1.06619763374329,"[1,1.5)"
-34.75,6.75,0.72230464220047,"[0.5,1)"
-34.25,6.75,1.11234319210052,"[1,1.5)"
-33.75,6.75,1.26641082763672,"[1,1.5)"
-33.25,6.75,0.867433309555054,"[0.5,1)"
-32.75,6.75,1.27433001995087,"[1,1.5)"
-32.25,6.75,0.346234560012817,"[0,0.5)"
-31.75,6.75,0.696301817893982,"[0.5,1)"
-31.25,6.75,1.10911822319031,"[1,1.5)"
-30.75,6.75,0.895809650421143,"[0.5,1)"
-30.25,6.75,1.28978598117828,"[1,1.5)"
-29.75,6.75,0.898534119129181,"[0.5,1)"
-29.25,6.75,0.538908064365387,"[0.5,1)"
-28.75,6.75,0.641764283180237,"[0.5,1)"
-28.25,6.75,0.951876997947693,"[0.5,1)"
-27.75,6.75,0.726811110973358,"[0.5,1)"
-27.25,6.75,0.921572029590607,"[0.5,1)"
-26.75,6.75,1.27788805961609,"[1,1.5)"
-26.25,6.75,0.792491137981415,"[0.5,1)"
-25.75,6.75,1.38177347183228,"[1,1.5)"
-25.25,6.75,0.597650945186615,"[0.5,1)"
-24.75,6.75,0.94391542673111,"[0.5,1)"
-24.25,6.75,0.828475892543793,"[0.5,1)"
-23.75,6.75,0.671223521232605,"[0.5,1)"
-23.25,6.75,0.664272308349609,"[0.5,1)"
-22.75,6.75,1.28164803981781,"[1,1.5)"
-22.25,6.75,1.10255825519562,"[1,1.5)"
-21.75,6.75,0.393760442733765,"[0,0.5)"
-21.25,6.75,0.615791499614716,"[0.5,1)"
-20.75,6.75,0.814175665378571,"[0.5,1)"
-20.25,6.75,1.34062039852142,"[1,1.5)"
-19.75,6.75,0.765880227088928,"[0.5,1)"
-19.25,6.75,0.983264565467834,"[0.5,1)"
-18.75,6.75,0.855173528194428,"[0.5,1)"
-18.25,6.75,0.965437531471252,"[0.5,1)"
-17.75,6.75,0.56833803653717,"[0.5,1)"
-17.25,6.75,0.338868260383606,"[0,0.5)"
-16.75,6.75,0.94304883480072,"[0.5,1)"
-16.25,6.75,1.73877322673798,"[1.5,2)"
-15.75,6.75,1.03595662117004,"[1,1.5)"
-15.25,6.75,0.427510648965836,"[0,0.5)"
-14.75,6.75,1.23704218864441,"[1,1.5)"
-14.25,6.75,1.53076672554016,"[1.5,2)"
-13.75,6.75,0.367039740085602,"[0,0.5)"
-13.25,6.75,1.11523592472076,"[1,1.5)"
-12.75,6.75,0.705097258090973,"[0.5,1)"
-12.25,6.75,1.16102147102356,"[1,1.5)"
-11.75,6.75,0.990348398685455,"[0.5,1)"
-11.25,6.75,0.703035056591034,"[0.5,1)"
-10.75,6.75,1.34966254234314,"[1,1.5)"
-10.25,6.75,1.3031839132309,"[1,1.5)"
-9.75,6.75,0.926795244216919,"[0.5,1)"
-9.25,6.75,1.06563830375671,"[1,1.5)"
-8.75,6.75,0.390603452920914,"[0,0.5)"
-8.25,6.75,0.394582092761993,"[0,0.5)"
-7.75,6.75,0.632627129554749,"[0.5,1)"
-7.25,6.75,2.24517321586609,"[2,2.5)"
-6.75,6.75,0.329264342784882,"[0,0.5)"
-6.25,6.75,0.757814407348633,"[0.5,1)"
-5.75,6.75,1.34460306167603,"[1,1.5)"
-5.25,6.75,0.594886064529419,"[0.5,1)"
-4.75,6.75,1.90629434585571,"[1.5,2)"
-4.25,6.75,0.851631343364716,"[0.5,1)"
-3.75,6.75,0.406898736953735,"[0,0.5)"
-3.25,6.75,1.19735085964203,"[1,1.5)"
-2.75,6.75,1.41308081150055,"[1,1.5)"
-2.25,6.75,1.29847037792206,"[1,1.5)"
-1.75,6.75,1.11177265644073,"[1,1.5)"
-1.25,6.75,0.569820642471314,"[0.5,1)"
-0.75,6.75,0.74328476190567,"[0.5,1)"
-0.25,6.75,1.24033331871033,"[1,1.5)"
0.25,6.75,1.77664375305176,"[1.5,2)"
0.75,6.75,0.633759558200836,"[0.5,1)"
1.25,6.75,1.3989691734314,"[1,1.5)"
1.75,6.75,0.769033670425415,"[0.5,1)"
2.25,6.75,0.518110573291779,"[0.5,1)"
2.75,6.75,0.951471865177155,"[0.5,1)"
3.25,6.75,1.01621532440186,"[1,1.5)"
3.75,6.75,1.45508074760437,"[1,1.5)"
4.25,6.75,2.21840643882751,"[2,2.5)"
4.75,6.75,0.784928619861603,"[0.5,1)"
5.25,6.75,0.471973896026611,"[0,0.5)"
5.75,6.75,1.33966958522797,"[1,1.5)"
6.25,6.75,1.31866002082825,"[1,1.5)"
6.75,6.75,0.717646956443787,"[0.5,1)"
7.25,6.75,1.94127953052521,"[1.5,2)"
7.75,6.75,1.26405429840088,"[1,1.5)"
8.25,6.75,2.56830096244812,"[2.5,3)"
8.75,6.75,0.372707605361939,"[0,0.5)"
9.25,6.75,0.473912417888641,"[0,0.5)"
9.75,6.75,0.301508784294128,"[0,0.5)"
10.25,6.75,0.673257172107697,"[0.5,1)"
10.75,6.75,0.700063109397888,"[0.5,1)"
11.25,6.75,0.774802803993225,"[0.5,1)"
11.75,6.75,0.718324959278107,"[0.5,1)"
12.25,6.75,0.349974364042282,"[0,0.5)"
12.75,6.75,0.416047245264053,"[0,0.5)"
13.25,6.75,0.439304709434509,"[0,0.5)"
13.75,6.75,0.557642459869385,"[0.5,1)"
14.25,6.75,0.420268148183823,"[0,0.5)"
14.75,6.75,0.163089841604233,"[0,0.5)"
15.25,6.75,0.881247043609619,"[0.5,1)"
15.75,6.75,0.631158769130707,"[0.5,1)"
16.25,6.75,2.44784712791443,"[2,2.5)"
16.75,6.75,0.317448675632477,"[0,0.5)"
17.25,6.75,0.215948536992073,"[0,0.5)"
17.75,6.75,2.65565729141235,"[2.5,3)"
18.25,6.75,0.574728846549988,"[0.5,1)"
18.75,6.75,0.25544598698616,"[0,0.5)"
19.25,6.75,0.672566115856171,"[0.5,1)"
19.75,6.75,1.14550793170929,"[1,1.5)"
20.25,6.75,0.438018888235092,"[0,0.5)"
20.75,6.75,0.996291160583496,"[0.5,1)"
21.25,6.75,0.687220811843872,"[0.5,1)"
21.75,6.75,0.948218405246735,"[0.5,1)"
22.25,6.75,0.550971925258637,"[0.5,1)"
22.75,6.75,0.727150917053223,"[0.5,1)"
23.25,6.75,0.439023077487946,"[0,0.5)"
23.75,6.75,0.780174136161804,"[0.5,1)"
24.25,6.75,0.387993156909943,"[0,0.5)"
24.75,6.75,1.63254308700562,"[1.5,2)"
25.25,6.75,1.15934443473816,"[1,1.5)"
25.75,6.75,1.49636518955231,"[1,1.5)"
26.25,6.75,0.998075664043427,"[0.5,1)"
26.75,6.75,0.812402129173279,"[0.5,1)"
27.25,6.75,0.964466094970703,"[0.5,1)"
27.75,6.75,1.22291529178619,"[1,1.5)"
28.25,6.75,0.275597155094147,"[0,0.5)"
28.75,6.75,0.57075846195221,"[0.5,1)"
29.25,6.75,0.476574271917343,"[0,0.5)"
29.75,6.75,0.730144739151001,"[0.5,1)"
30.25,6.75,1.86032128334045,"[1.5,2)"
30.75,6.75,0.448466718196869,"[0,0.5)"
31.25,6.75,1.01799643039703,"[1,1.5)"
31.75,6.75,1.23528230190277,"[1,1.5)"
32.25,6.75,0.826445639133453,"[0.5,1)"
32.75,6.75,1.36115038394928,"[1,1.5)"
33.25,6.75,0.532409608364105,"[0.5,1)"
33.75,6.75,0.523461222648621,"[0.5,1)"
34.25,6.75,0.858474373817444,"[0.5,1)"
34.75,6.75,1.15642297267914,"[1,1.5)"
35.25,6.75,1.55607235431671,"[1.5,2)"
35.75,6.75,1.78379917144775,"[1.5,2)"
36.25,6.75,1.75658321380615,"[1.5,2)"
36.75,6.75,0.741233229637146,"[0.5,1)"
37.25,6.75,1.99437117576599,"[1.5,2)"
37.75,6.75,1.91317856311798,"[1.5,2)"
38.25,6.75,0.397604376077652,"[0,0.5)"
38.75,6.75,1.31571006774902,"[1,1.5)"
39.25,6.75,1.92002153396606,"[1.5,2)"
39.75,6.75,1.2948431968689,"[1,1.5)"
40.25,6.75,1.24498820304871,"[1,1.5)"
40.75,6.75,2.51844263076782,"[2.5,3)"
41.25,6.75,1.43428778648376,"[1,1.5)"
41.75,6.75,1.46934330463409,"[1,1.5)"
42.25,6.75,2.18167543411255,"[2,2.5)"
42.75,6.75,1.67209041118622,"[1.5,2)"
43.25,6.75,1.59659433364868,"[1.5,2)"
43.75,6.75,2.45644569396973,"[2,2.5)"
44.25,6.75,1.34324586391449,"[1,1.5)"
44.75,6.75,2.37086915969849,"[2,2.5)"
45.25,6.75,1.64442873001099,"[1.5,2)"
45.75,6.75,2.10414814949036,"[2,2.5)"
46.25,6.75,2.0195996761322,"[2,2.5)"
46.75,6.75,2.50754022598267,"[2.5,3)"
47.25,6.75,2.04935884475708,"[2,2.5)"
47.75,6.75,2.75365114212036,"[2.5,3)"
48.25,6.75,2.89834427833557,"[2.5,3)"
48.75,6.75,2.8219997882843,"[2.5,3)"
49.25,6.75,4.94085836410523,"[4.5,5)"
49.75,6.75,4.4873538017273,"[4,4.5)"
50.25,6.75,3.00563955307007,"[3,3.5)"
50.75,6.75,4.05771732330322,"[4,4.5)"
51.25,6.75,4.038978099823,"[4,4.5)"
51.75,6.75,3.84609317779541,"[3.5,4)"
52.25,6.75,4.00032806396484,"[4,4.5)"
52.75,6.75,4.04921102523804,"[4,4.5)"
53.25,6.75,3.80353665351868,"[3.5,4)"
53.75,6.75,3.76318764686584,"[3.5,4)"
54.25,6.75,4.37333106994629,"[4,4.5)"
54.75,6.75,4.18340349197388,"[4,4.5)"
55.25,6.75,4.31821966171265,"[4,4.5)"
55.75,6.75,4.31663751602173,"[4,4.5)"
56.25,6.75,4.35148000717163,"[4,4.5)"
56.75,6.75,4.84576511383057,"[4.5,5)"
57.25,6.75,4.05749416351318,"[4,4.5)"
57.75,6.75,3.86573338508606,"[3.5,4)"
58.25,6.75,4.51386690139771,"[4.5,5)"
58.75,6.75,3.76466298103333,"[3.5,4)"
59.25,6.75,4.74220180511475,"[4.5,5)"
59.75,6.75,3.73679900169373,"[3.5,4)"
60.25,6.75,3.14032363891602,"[3,3.5)"
60.75,6.75,4.89827346801758,"[4.5,5)"
61.25,6.75,3.99999952316284,"[3.5,4)"
61.75,6.75,3.12505769729614,"[3,3.5)"
62.25,6.75,2.88982558250427,"[2.5,3)"
62.75,6.75,2.96105337142944,"[2.5,3)"
63.25,6.75,2.98909687995911,"[2.5,3)"
63.75,6.75,3.93975448608398,"[3.5,4)"
64.25,6.75,4.19440841674805,"[4,4.5)"
64.75,6.75,2.64179635047913,"[2.5,3)"
65.25,6.75,3.23267316818237,"[3,3.5)"
65.75,6.75,4.2329273223877,"[4,4.5)"
66.25,6.75,4.6577639579773,"[4.5,5)"
66.75,6.75,3.32935690879822,"[3,3.5)"
67.25,6.75,3.02428507804871,"[3,3.5)"
67.75,6.75,3.04366397857666,"[3,3.5)"
68.25,6.75,3.3536536693573,"[3,3.5)"
68.75,6.75,3.59655094146729,"[3.5,4)"
69.25,6.75,4.47438144683838,"[4,4.5)"
69.75,6.75,3.19125270843506,"[3,3.5)"
70.25,6.75,3.10849618911743,"[3,3.5)"
70.75,6.75,3.85196924209595,"[3.5,4)"
71.25,6.75,4.39381217956543,"[4,4.5)"
71.75,6.75,4.66926622390747,"[4.5,5)"
72.25,6.75,4.14877319335938,"[4,4.5)"
72.75,6.75,,
73.25,6.75,,
73.75,6.75,,
74.25,6.75,,
74.75,6.75,,
75.25,6.75,,
75.75,6.75,,
76.25,6.75,,
76.75,6.75,,
77.25,6.75,,
77.75,6.75,,
78.25,6.75,,
78.75,6.75,,
79.25,6.75,,
79.75,6.75,2.27543425559998,"[2,2.5)"
80.25,6.75,3.81722617149353,"[3.5,4)"
80.75,6.75,2.78168082237244,"[2.5,3)"
81.25,6.75,3.55293917655945,"[3.5,4)"
81.75,6.75,3.61326217651367,"[3.5,4)"
82.25,6.75,4.44142770767212,"[4,4.5)"
82.75,6.75,4.8291277885437,"[4.5,5)"
83.25,6.75,5.01755714416504,"[5,15)"
83.75,6.75,3.59835433959961,"[3.5,4)"
84.25,6.75,4.32127809524536,"[4,4.5)"
84.75,6.75,3.49277377128601,"[3,3.5)"
85.25,6.75,3.43083882331848,"[3,3.5)"
85.75,6.75,3.44140315055847,"[3,3.5)"
86.25,6.75,2.82921695709229,"[2.5,3)"
86.75,6.75,5.24240303039551,"[5,15)"
87.25,6.75,3.47041273117065,"[3,3.5)"
87.75,6.75,3.23426747322083,"[3,3.5)"
88.25,6.75,3.26962399482727,"[3,3.5)"
88.75,6.75,3.34276437759399,"[3,3.5)"
89.25,6.75,3.403151512146,"[3,3.5)"
89.75,6.75,1.50200462341309,"[1.5,2)"
90.25,6.75,2.22727942466736,"[2,2.5)"
90.75,6.75,4.05576276779175,"[4,4.5)"
91.25,6.75,2.01686310768127,"[2,2.5)"
91.75,6.75,3.35516881942749,"[3,3.5)"
92.25,6.75,2.51671648025513,"[2.5,3)"
92.75,6.75,2.88172602653503,"[2.5,3)"
93.25,6.75,1.60656249523163,"[1.5,2)"
93.75,6.75,3.20461702346802,"[3,3.5)"
94.25,6.75,3.1299614906311,"[3,3.5)"
94.75,6.75,2.34667253494263,"[2,2.5)"
95.25,6.75,2.4264600276947,"[2,2.5)"
95.75,6.75,2.35565328598022,"[2,2.5)"
96.25,6.75,1.09308230876923,"[1,1.5)"
96.75,6.75,1.01116406917572,"[1,1.5)"
97.25,6.75,3.50753450393677,"[3.5,4)"
97.75,6.75,0.87389749288559,"[0.5,1)"
98.25,6.75,0.798781216144562,"[0.5,1)"
98.75,6.75,1.73657143115997,"[1.5,2)"
99.25,6.75,2.12729978561401,"[2,2.5)"
99.75,6.75,3.59048581123352,"[3.5,4)"
100.25,6.75,2.37887907028198,"[2,2.5)"
100.75,6.75,2.08937215805054,"[2,2.5)"
101.25,6.75,1.82212924957275,"[1.5,2)"
101.75,6.75,4.50887632369995,"[4.5,5)"
102.25,6.75,1.6834888458252,"[1.5,2)"
102.75,6.75,5.77327585220337,"[5,15)"
103.25,6.75,2.82654714584351,"[2.5,3)"
103.75,6.75,2.67000412940979,"[2.5,3)"
104.25,6.75,2.04477906227112,"[2,2.5)"
104.75,6.75,4.22039127349854,"[4,4.5)"
105.25,6.75,3.62302160263062,"[3.5,4)"
105.75,6.75,1.4061107635498,"[1,1.5)"
106.25,6.75,3.50536108016968,"[3.5,4)"
106.75,6.75,2.64978837966919,"[2.5,3)"
107.25,6.75,1.93722271919251,"[1.5,2)"
107.75,6.75,2.89922285079956,"[2.5,3)"
108.25,6.75,3.35311055183411,"[3,3.5)"
108.75,6.75,2.48673963546753,"[2,2.5)"
109.25,6.75,4.88809537887573,"[4.5,5)"
109.75,6.75,1.97298455238342,"[1.5,2)"
110.25,6.75,5.07246112823486,"[5,15)"
110.75,6.75,1.48281693458557,"[1,1.5)"
111.25,6.75,1.52522456645966,"[1.5,2)"
111.75,6.75,5.31119585037231,"[5,15)"
112.25,6.75,1.07608687877655,"[1,1.5)"
112.75,6.75,1.06937611103058,"[1,1.5)"
113.25,6.75,2.64145827293396,"[2.5,3)"
113.75,6.75,3.99865365028381,"[3.5,4)"
114.25,6.75,2.64200353622437,"[2.5,3)"
114.75,6.75,2.58706450462341,"[2.5,3)"
115.25,6.75,0.50139331817627,"[0.5,1)"
115.75,6.75,2.10327339172363,"[2,2.5)"
116.25,6.75,1.73631525039673,"[1.5,2)"
116.75,6.75,1.35791170597076,"[1,1.5)"
117.25,6.75,1.23766458034515,"[1,1.5)"
117.75,6.75,5.12614011764526,"[5,15)"
118.25,6.75,0.899715840816498,"[0.5,1)"
118.75,6.75,7.28478717803955,"[5,15)"
119.25,6.75,2.10394525527954,"[2,2.5)"
119.75,6.75,2.77228546142578,"[2.5,3)"
120.25,6.75,6.6064600944519,"[5,15)"
120.75,6.75,4.79315042495728,"[4.5,5)"
121.25,6.75,,
121.75,6.75,4.87594985961914,"[4.5,5)"
122.25,6.75,5.96945381164551,"[5,15)"
122.75,6.75,4.31649112701416,"[4,4.5)"
123.25,6.75,0.779867172241211,"[0.5,1)"
123.75,6.75,9.91569900512695,"[5,15)"
124.25,6.75,4.00188589096069,"[4,4.5)"
124.75,6.75,6.26009273529053,"[5,15)"
125.25,6.75,2.72598505020142,"[2.5,3)"
125.75,6.75,5.98522901535034,"[5,15)"
126.25,6.75,,
126.75,6.75,4.25521945953369,"[4,4.5)"
127.25,6.75,0.77529764175415,"[0.5,1)"
127.75,6.75,3.2001326084137,"[3,3.5)"
128.25,6.75,0,"[0,0.5)"
128.75,6.75,0.783163011074066,"[0.5,1)"
129.25,6.75,2.52680349349976,"[2.5,3)"
129.75,6.75,3.34166240692139,"[3,3.5)"
130.25,6.75,8.00706386566162,"[5,15)"
130.75,6.75,2.21038842201233,"[2,2.5)"
131.25,6.75,3.48046445846558,"[3,3.5)"
131.75,6.75,7.48246240615845,"[5,15)"
132.25,6.75,2.41986846923828,"[2,2.5)"
132.75,6.75,12.6313915252686,"[5,15)"
133.25,6.75,,
133.75,6.75,1.36537706851959,"[1,1.5)"
134.25,6.75,0.727016389369965,"[0.5,1)"
134.75,6.75,7.74095296859741,"[5,15)"
135.25,6.75,0.394010126590729,"[0,0.5)"
135.75,6.75,0.316045999526978,"[0,0.5)"
136.25,6.75,2.39190077781677,"[2,2.5)"
136.75,6.75,0.268989384174347,"[0,0.5)"
137.25,6.75,0,"[0,0.5)"
137.75,6.75,1.09321069717407,"[1,1.5)"
138.25,6.75,0.21056891977787,"[0,0.5)"
138.75,6.75,0,"[0,0.5)"
139.25,6.75,0,"[0,0.5)"
139.75,6.75,0,"[0,0.5)"
140.25,6.75,0.363029360771179,"[0,0.5)"
140.75,6.75,1.40705573558807,"[1,1.5)"
141.25,6.75,4.19643878936768,"[4,4.5)"
141.75,6.75,0,"[0,0.5)"
142.25,6.75,0,"[0,0.5)"
142.75,6.75,0,"[0,0.5)"
143.25,6.75,0,"[0,0.5)"
143.75,6.75,3.31663417816162,"[3,3.5)"
144.25,6.75,0,"[0,0.5)"
144.75,6.75,1.6626490354538,"[1.5,2)"
145.25,6.75,0.136383295059204,"[0,0.5)"
